Hole Name,Sample Name,topDepth,bottomDepth,sampleMethod,USCS,SPTMethod,SPT_1,SPT_2,SPT_3,SPT_4,recovery,moistureMethod,moistureContent,plasticityMethod,PL,LL,PI,passing200,pocketPenReading,torvaneReading,color,primaryComp,secondaryComp,secondaryCompMod,organicContent,visualMoisture,AASHTO,Misc,Geo_ID
B-1,,0.0,2.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
B-1,,2.0,4.0,,CL,,5.0,6.0,6.0,7.0,,,15.0,,12.0,24.0,12.0,70.0,,,,,,,,,,,
B-1,,4.0,6.0,,SP,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-1,,6.0,8.0,,SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
B-1,,8.0,10.0,,SP-SC,,10.0,11.0,11.0,12.0,,,20.0,,,,,7.0,,,,,,,,,,,
B-1,,13.0,15.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-1,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-1,,23.0,25.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-1,,28.0,30.0,,SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-1,,33.0,35.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-1,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,32.0,,,,,10.0,,,,,,,,,,,
B-1,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,,,13.0,36.0,23.0,60.0,,,,,,,,,,,
B-1,,48.0,50.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-1,,53.0,55.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-1,,58.0,60.0,,SM,,1.0,2.0,2.0,3.0,,,27.0,,,,,20.0,,,,,,,,,,,
B-1,,63.0,65.0,,SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-1,,68.0,70.0,,SM,,19.0,20.0,20.0,21.0,,,,,,,,,,,,,,,,,,,
B-1,,73.0,75.0,,CL,,15.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,
B-1,,78.0,80.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-1,,83.0,85.0,,CL,,5.0,6.0,6.0,7.0,,,29.0,,21.0,41.0,20.0,60.0,,,,,,,,,,,
B-1,,88.0,90.0,,SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-1,,93.0,95.0,,SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
B-1,,98.0,100.0,,SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
B-1,,103.0,105.0,,SC-SM,,6.0,7.0,7.0,8.0,,,30.0,,,,,20.0,,,,,,,,,,,
B-1,,108.0,110.0,,SC-SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
B-1,,113.0,115.0,,SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
B-1,,118.0,120.0,,SM,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
B-1,,123.0,125.0,,SM,,13.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,
B-1,,128.0,130.0,,SP-SM,,15.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,
B-1,,133.0,135.0,,SP-SM,,18.0,19.0,19.0,20.0,,,,,,,,,,,,,,,,,,,
B-1,,138.0,140.0,,SP-SM,,27.0,28.0,28.0,29.0,,,,,,,,,,,,,,,,,,,
B-1,,143.0,145.0,,SP-SM,,17.0,18.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
B-1,,148.0,150.0,,SP-SM,,22.0,23.0,23.0,24.0,,,,,,,,,,,,,,,,,,,
B-2,,0.0,2.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
B-2,,2.0,4.0,,SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
B-2,,4.0,6.0,,SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
B-2,,6.0,8.0,,SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
B-2,,8.0,10.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
B-2,,13.0,15.0,,SP,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-2,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-2,,23.0,25.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-2,,28.0,30.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-2,,33.0,35.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-2,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-2,,43.0,45.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-2,,48.0,50.0,,SC,,-1.0,0.0,0.0,1.0,,,,,21.0,31.0,10.0,30.0,,,,,,,,,,,
B-2,,53.0,55.0,,SM,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-2,,58.0,60.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-2,,63.0,65.0,,SM,,6.0,7.0,7.0,8.0,,,25.0,,,,,20.0,,,,,,,,,,,
B-2,,68.0,70.0,,SP-SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
B-2,,73.0,75.0,,CL,,4.0,5.0,5.0,6.0,,,28.0,,22.0,38.0,16.0,70.0,,,,,,,,,,,
B-2,,78.0,80.0,,CL,,4.0,5.0,5.0,6.0,,,29.0,,17.0,40.0,23.0,80.0,,,,,,,,,,,
B-2,,83.0,85.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
B-2,,88.0,90.0,,SC,,5.0,6.0,6.0,7.0,,,24.0,,11.0,22.0,11.0,30.0,,,,,,,,,,,
B-2,,93.0,95.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-2,,98.0,100.0,,SC,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
B-2,,103.0,105.0,,SC,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-2,,108.0,110.0,,SC,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
B-2,,113.0,115.0,,SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-2,,118.0,120.0,,SM,,17.0,18.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
B-2,,123.0,125.0,,SM,,23.0,24.0,24.0,25.0,,,21.0,,,,,30.0,,,,,,,,,,,
B-2,,128.0,130.0,,SP-SM,,22.0,23.0,23.0,24.0,,,,,,,,,,,,,,,,,,,
B-2,,133.0,135.0,,SP-SM,,15.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,
B-2,,138.0,140.0,,SP-SM,,28.0,29.0,29.0,30.0,,,,,,,,,,,,,,,,,,,
B-2,,143.0,145.0,,SP-SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
B-2,,148.0,150.0,,SM,,19.0,20.0,20.0,21.0,,,,,,,,,,,,,,,,,,,
B-3,,0.0,2.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
B-3,,2.0,4.0,,CL,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-3,,4.0,6.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
B-3,,6.0,8.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-3,,8.0,10.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-3,,13.0,15.0,,SP,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
B-3,,18.0,20.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-3,,23.0,25.0,,SM,,0.0,1.0,1.0,2.0,,,31.0,,,,,20.0,,,,,,,,,,,
B-3,,28.0,30.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-3,,33.0,35.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
B-3,,38.0,40.0,,SM,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-3,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-3,,48.0,50.0,,CL,,0.0,1.0,1.0,2.0,,,31.0,,17.0,31.0,14.0,50.0,,,,,,,,,,,
B-3,,53.0,55.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-3,,58.0,60.0,,SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
B-3,,63.0,65.0,,SM,,7.0,8.0,8.0,9.0,,,26.0,,,,,30.0,,,,,,,,,,,
B-3,,68.0,70.0,,CL,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-3,,73.0,75.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
B-3,,78.0,80.0,,CL,,4.0,5.0,5.0,6.0,,,30.0,,20.0,37.0,17.0,80.0,,,,,,,,,,,
B-3,,83.0,85.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-3,,88.0,90.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
B-3,,93.0,95.0,,SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-3,,98.0,100.0,,SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
B-3,,103.0,105.0,,SM,,11.0,12.0,12.0,13.0,,,28.0,,,,,20.0,,,,,,,,,,,
B-3,,108.0,110.0,,SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-3,,113.0,115.0,,CL,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
B-3,,118.0,120.0,,SP-SM,,20.0,21.0,21.0,22.0,,,,,,,,,,,,,,,,,,,
B-3,,123.0,125.0,,SP-SM,,17.0,18.0,18.0,19.0,,,20.0,,,,,20.0,,,,,,,,,,,
B-3,,128.0,130.0,,SP-SM,,17.0,18.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
B-3,,133.0,135.0,,SP-SM,,21.0,22.0,22.0,23.0,,,,,,,,,,,,,,,,,,,
B-3,,138.0,140.0,,SP-SM,,20.0,21.0,21.0,22.0,,,,,,,,,,,,,,,,,,,
B-3,,143.0,145.0,,SP-SM,,21.0,22.0,22.0,23.0,,,,,,,,,,,,,,,,,,,
B-3,,148.0,150.0,,SC,,24.0,25.0,25.0,26.0,,,,,,,,,,,,,,,,,,,
B-4,,0.0,2.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
B-4,,2.0,4.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
B-4,,4.0,6.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-4,,6.0,8.0,,CL,,1.0,2.0,2.0,3.0,,,20.0,,15.0,24.0,9.0,58.0,,,,,,,,,,,
B-4,,8.0,10.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-4,,10.0,12.0,,SP-SM,,15.0,16.0,16.0,17.0,,,12.0,,,,,5.1,,,,,,,,,,,
B-4,,13.0,15.0,,SW-SM,,25.0,26.0,26.0,27.0,,,11.0,,,,,7.6,,,,,,,,,,,
B-4,,18.0,20.0,,SP-SM,,1.0,2.0,2.0,3.0,,,22.0,,,,,12.0,,,,,,,,,,,
B-4,,23.0,25.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-4,,20.0,22.0,,SC,,-1.0,0.0,0.0,1.0,,,,,15.0,35.0,20.0,22.9,,,,,,,,,,,
B-4,,28.0,30.0,,SC,,0.0,1.0,1.0,2.0,,,29.0,,20.0,30.0,10.0,39.0,,,,,,,,,,,
B-4,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-4,,30.0,32.0,,SC,,-1.0,0.0,0.0,1.0,,,,,21.0,34.0,13.0,,,,,,,,,,,,
B-4,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,,,15.0,28.0,13.0,26.0,,,,,,,,,,,
B-4,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,32.0,,18.0,30.0,12.0,50.0,,,,,,,,,,,
B-4,,48.0,50.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
B-4,,45.0,47.0,,CL,,-1.0,0.0,0.0,1.0,,,,,23.0,35.0,12.0,,,,,,,,,,,,
B-4,,53.0,55.0,,CL,,0.0,1.0,1.0,2.0,,,27.0,,15.0,37.0,22.0,62.0,,,,,,,,,,,
B-4,,50.0,52.0,,CL,,-1.0,0.0,0.0,1.0,,,,,20.0,29.0,9.0,69.9,,,,,,,,,,,
B-4,,58.0,60.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
B-4,,63.0,65.0,,SC,,2.0,3.0,3.0,4.0,,,30.0,,14.0,27.0,13.0,28.0,,,,,,,,,,,
B-4,,68.0,70.0,,SP-SM,,7.0,8.0,8.0,9.0,,,20.0,,,,,7.0,,,,,,,,,,,
B-4,,60.0,62.0,,SM,,-1.0,0.0,0.0,1.0,,,,,,,,19.9,,,,,,,,,,,
B-4,,73.0,75.0,,CL,,7.0,8.0,8.0,9.0,,,30.0,,23.0,42.0,19.0,80.0,,,,,,,,,,,
B-4,,78.0,80.0,,CL,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-4,,83.0,85.0,,CL,,4.0,5.0,5.0,6.0,,,28.0,,20.0,42.0,22.0,74.0,,,,,,,,,,,
B-4,,75.0,77.0,,CL,,-1.0,0.0,0.0,1.0,,,,,22.0,40.0,18.0,78.5,,,,,,,,,,,
B-4,,88.0,90.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-4,,93.0,95.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
B-4,,98.0,100.0,,SC-SM,,6.0,7.0,7.0,8.0,,,27.0,,18.0,25.0,7.0,27.0,,,,,,,,,,,
B-4,,103.0,105.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
B-4,,108.0,110.0,,SC,,8.0,9.0,9.0,10.0,,,30.0,,18.0,25.0,7.0,27.0,,,,,,,,,,,
B-4,,113.0,115.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
B-4,,118.0,120.0,,SM,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
B-4,,123.0,125.0,,SP-SM,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
B-4,,128.0,130.0,,SP-SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
B-4,,133.0,135.0,,SP-SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
B-4,,138.0,140.0,,SM,,21.0,22.0,22.0,23.0,,,21.0,,,,,13.0,,,,,,,,,,,
B-4,,143.0,145.0,,SP-SM,,22.0,23.0,23.0,24.0,,,,,,,,,,,,,,,,,,,
B-4,,148.0,150.0,,SP-SM,,17.0,18.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
LW-1,,6.0,8.0,,CL,,-1.0,0.0,0.0,1.0,,,66.0,,17.0,46.0,29.0,81.0,,,,,,,,,,,
LW-1,,8.0,10.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LW-1,,10.0,12.0,,SC-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
LW-1,,12.0,14.0,,SC-SM,,0.0,1.0,1.0,2.0,,,27.0,,15.0,23.0,8.0,34.0,,,,,,,,,,,
LW-1,,14.0,16.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LW-1,,16.0,18.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
LW-1,,18.0,20.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
LW-1,,23.0,25.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LW-1,,28.0,30.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LW-1,,33.0,35.0,,CL,,-1.0,0.0,0.0,1.0,,,35.0,,23.0,35.0,12.0,84.0,,,,,,,,,,,
LW-1,,38.0,40.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LW-1,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
LW-1,,48.0,50.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
LW-1,,53.0,55.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
LW-1,,58.0,60.0,,SM,,14.0,15.0,15.0,16.0,,,22.0,,,,,16.0,,,,,,,,,,,
LW-1,,63.0,65.0,,SP,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
LW-1,,68.0,70.0,,CL,,3.0,4.0,4.0,5.0,,,30.0,,22.0,42.0,20.0,83.0,,,,,,,,,,,
LW-1,,73.0,75.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
LW-1,,78.0,80.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
LW-1,,83.0,85.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
LW-1,,88.0,90.0,,SC,,7.0,8.0,8.0,9.0,,,31.0,,15.0,25.0,10.0,35.0,,,,,,,,,,,
LW-1,,93.0,95.0,,SC,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
LW-1,,98.0,100.0,,SC,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
LW-1,,103.0,105.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
LW-1,,108.0,110.0,,SP-SM,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
LW-1,,113.0,115.0,,SP-SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
LW-1,,118.0,120.0,,SP-SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
LW-1,,123.0,125.0,,SP-SM,,15.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,
LW-1,,128.0,130.0,,SP-SM,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
LW-1,,133.0,135.0,,SP-SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
LW-1,,138.0,140.0,,SP-SM,,16.0,17.0,17.0,18.0,,,,,,,,,,,,,,,,,,,
LW-1,,143.0,145.0,,SP-SM,,19.0,20.0,20.0,21.0,,,,,,,,,,,,,,,,,,,
LW-1,,148.0,150.0,,SP-SM,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
LW-1,,153.0,155.0,,SP-SM,,14.0,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,
DD-A,,0.0,2.0,,CL,,5.0,6.0,6.0,7.0,,,12.0,,11.0,25.0,14.0,75.0,,,,,,,,,,,
DD-A,,2.0,4.0,,CL,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
DD-A,,4.0,6.0,,CH,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
DD-A,,6.0,8.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
DD-A,,8.0,10.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-A,,10.0,12.0,,SP-SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
DD-A,,12.0,14.0,,SP-SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
DD-A,,14.0,16.0,,SP-SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
DD-A,,16.0,18.0,,SP-SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-A,,18.0,20.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-A,,20.0,22.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-A,,22.0,24.0,,SP,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
DD-A,,24.0,26.0,,SP,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
DD-A,,26.0,28.0,,SP,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
DD-A,,28.0,30.0,,SP,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
DD-B,,4.0,6.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-B,,6.0,8.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-B,,8.0,10.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
DD-B,,10.0,12.0,,SP-SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
DD-B,,13.0,15.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-B,,18.0,20.0,,SP-SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
DD-B,,23.0,25.0,,SP,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
DD-B,,28.0,30.0,,SP-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
DD-B,,33.0,35.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-D,,0.0,2.0,,SM,,1.0,2.0,2.0,3.0,,,15.0,,15.0,25.0,10.0,26.0,,,,,,,,,,,
DD-D,,2.0,4.0,,SC,,1.0,2.0,2.0,3.0,,,15.0,,15.0,25.0,10.0,26.0,,,,,,,,,,,
DD-D,,4.0,6.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-D,,6.0,8.0,,SC,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
DD-D,,8.0,10.0,,CH,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-D,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-D,,13.0,15.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-D,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-D,,23.0,25.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
DD-D,,28.0,30.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-E,,0.0,2.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-E,,2.0,4.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
DD-E,,4.0,6.0,,CH,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
DD-E,,6.0,8.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
DD-E,,8.0,10.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
DD-E,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-E,,13.0,15.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
DD-E,,18.0,20.0,,SP,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
DD-E,,23.0,25.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
DD-E,,28.0,30.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
PS-01,,0.0,2.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-01,,2.0,4.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-01,,4.0,6.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
PS-01,,6.0,8.0,,SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
PS-01,,8.0,10.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-01,,10.0,12.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-01,,13.0,15.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-01,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-02,,23.0,25.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-02,,28.0,30.0,,CL,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-02,,2.3,4.3,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-02,,4.3,6.3,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-02,,5.3,7.3,,SM,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
PS-02,,8.3,10.3,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-02,,12.8,14.8,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-03,,0.0,2.0,,SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-03,,2.0,4.0,,CL,,6.0,7.0,7.0,8.0,,,23.0,,9.0,29.0,20.0,71.0,,,,,,,,,,,
PS-03,,4.0,6.0,,SM,,5.0,6.0,6.0,7.0,,,20.0,,0.0,0.0,0.0,15.0,,,,,,,,,,,
PS-03,,6.0,8.0,,SP-SM,,5.0,6.0,6.0,7.0,,,19.0,,0.0,0.0,0.0,11.0,,,,,,,,,,,
PS-03,,8.0,10.0,,SM,,5.0,6.0,6.0,7.0,,,18.0,,0.0,0.0,0.0,15.0,,,,,,,,,,,
PS-03,,10.0,12.0,,SP-SM,,0.0,1.0,1.0,2.0,,,22.0,,0.0,0.0,0.0,5.0,,,,,,,,,,,
PS-03,,13.0,15.0,,SM,,0.0,1.0,1.0,2.0,,,25.0,,,,,16.0,,,,,,,,,,,
PS-03,,18.0,20.0,,SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
PS-03,,23.0,25.0,,CL,,0.0,1.0,1.0,2.0,,,39.0,,15.0,61.0,46.0,89.0,,,,,,,,,,,
PS-03,,28.0,30.0,,CL,,1.0,2.0,2.0,3.0,,,33.0,,19.0,39.0,20.0,80.0,,,,,,,,,,,
